Reporting Economy,Partner Economy
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Democratic Republic of the Congo
European Union,Cook Islands
European Union,Cook Islands
European Union,Cook Islands
European Union,Cook Islands
European Union,Cook Islands
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Costa Rica
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Cuba
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominica
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Dominican Republic
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,Ecuador
European Union,El Salvador
European Union,El Salvador
European Union,Ethiopia
European Union,Ethiopia
European Union,Ethiopia
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Djibouti
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Gabon
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,Georgia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,The Gambia
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Ghana
European Union,Grenada
European Union,Grenada
European Union,Grenada
European Union,Grenada
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guinea
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Guyana
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Haiti
European Union,Honduras
European Union,Honduras
European Union,Honduras
European Union,Honduras
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,"Hong Kong, China"
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,Iceland
European Union,India
European Union,India
European Union,India
European Union,India
European Union,India
European Union,Indonesia
European Union,Indonesia
European Union,Indonesia
European Union,Indonesia
European Union,Israel
European Union,Israel
European Union,Israel
European Union,Israel
European Union,Israel
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,CÙte d'Ivoire
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Jamaica
European Union,Japan
European Union,Japan
European Union,Japan
European Union,Japan
European Union,Japan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Kazakhstan
European Union,Jordan
European Union,Jordan
European Union,Jordan
European Union,Jordan
European Union,Jordan
European Union,Kenya
European Union,Kenya
European Union,Kenya
European Union,Kenya
European Union,"Korea, Republic of"
European Union,"Korea, Republic of"
European Union,"Korea, Republic of"
European Union,"Korea, Republic of"
European Union,"Korea, Republic of"
European Union,"Kuwait, the State of"
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Kyrgyz Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lao People's Democratic Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lebanese Republic
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Lesotho
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,Liberia
European Union,"Macao, China"
European Union,"Macao, China"
European Union,"Macao, China"
European Union,"Macao, China"
European Union,"Macao, China"
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Madagascar
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Malaysia
European Union,Maldives
European Union,Maldives
European Union,Maldives
European Union,Maldives
European Union,Maldives
European Union,Mali
European Union,Mali
European Union,Mali
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritania
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mauritius
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mexico
European Union,Mongolia
European Union,Mongolia
European Union,Mongolia
European Union,Mongolia
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,"Moldova, Republic of"
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Morocco
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Mozambique
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Namibia
European Union,Nauru
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,Nepal
European Union,Vanuatu
European Union,New Zealand
European Union,New Zealand
European Union,New Zealand
European Union,New Zealand
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Nicaragua
European Union,Niger
European Union,Niger
European Union,Niger
European Union,Niger
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Nigeria
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Norway
European Union,Palau
European Union,Palau
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Pakistan
European Union,Panama
European Union,Panama
European Union,Panama
European Union,Papua New Guinea
European Union,Papua New Guinea
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Paraguay
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Peru
European Union,Philippines
European Union,Philippines
European Union,Philippines
European Union,Philippines
European Union,Guinea-Bissau
European Union,Guinea-Bissau
European Union,Timor-Leste
European Union,Timor-Leste
European Union,Qatar
European Union,Qatar
European Union,Qatar
European Union,Qatar
European Union,Qatar
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Russian Federation
European Union,Rwanda
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Kitts and Nevis
European Union,Saint Lucia
European Union,Saint Lucia
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Saint Vincent and the Grenadines
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,Sao TomÈ and Principe
European Union,"Saudi Arabia, Kingdom of"
European Union,"Saudi Arabia, Kingdom of"
European Union,"Saudi Arabia, Kingdom of"
European Union,"Saudi Arabia, Kingdom of"
European Union,"Saudi Arabia, Kingdom of"
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Senegal
European Union,Seychelles
European Union,Seychelles
European Union,Seychelles
European Union,Seychelles
European Union,Seychelles
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Sierra Leone
European Union,Singapore
European Union,Singapore
European Union,Singapore
European Union,Singapore
European Union,Singapore
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,Viet Nam
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,South Africa
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Zimbabwe
European Union,Sudan
European Union,Sudan
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Suriname
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Switzerland
European Union,Syrian Arab Republic
European Union,Tajikistan
European Union,Tajikistan
European Union,Tajikistan
European Union,Tajikistan
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Thailand
European Union,Tonga
European Union,Tonga
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,Trinidad and Tobago
European Union,United Arab Emirates
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Tunisia
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Turkey
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Uganda
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,Ukraine
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,North Macedonia
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Egypt
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,Tanzania
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,United States of America
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Burkina Faso
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,Uruguay
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,"Venezuela, Bolivarian Republic of"
European Union,Samoa
European Union,Samoa
European Union,Serbia
European Union,Serbia
European Union,Serbia
European Union,Serbia
European Union,Serbia
European Union,Montenegro
European Union,Montenegro
